nombre,rubro,direccion,telefono,email,instagram,facebook,lat,lon
Mini Libertad,supermarket,Avenida Octavio Pinto,,,,,-31.389436,-64.2155251
Shell,fuel,Bulevar Perón,,,,,-31.4184739,-64.1763433
Hotel Denim Brand,yes,Dámaso Larrañaga,,,,,-31.4269564,-64.1869317
Shell,fuel,"Avenida Pueyrredón 280, Córdoba",,,,,-31.4257993,-64.1931776
Farmacity,chemist,Avenida José Manuel Estrada,,,,,-31.4278877,-64.1865143
Farmacia Sindical,pharmacy,"Ituzaingó, Córdoba",,,,,-31.4279763,-64.1861914
Me. Dicarlo Red de farmacias,pharmacy,Duarte Quirós,,,,,-31.4180783,-64.1905603
Farmacity,pharmacy,Avenida Figueroa Alcorta,,,,,-31.4133483,-64.1919335
Genari,pharmacy,Maestro Vidal,,,,,-31.4197794,-64.2272224
Mia,pharmacy,Avenida Santa Ana,,,,,-31.4165804,-64.2106395
Optica Vistana,doctors,Avenida Santa Ana,,,,,-31.4167663,-64.208566
Axion,fuel,Boulevard San Juan,,,,,-31.4174793,-64.1977676
Fornero,pharmacy,Ciudad de Tampa,,,,,-31.3855861,-64.2115081
Autoroma,car,Avenida Caraffa,,,,,-31.3877435,-64.2138059
Autonación,car,Avenida Caraffa,,,,,-31.3884327,-64.2115145
Bertini,car,Avenida Caraffa,,,,,-31.3888302,-64.2104533
318 Auto Partes,car parts,Avenida Caraffa,,,,,-31.3888406,-64.210245
Zoppi,pharmacy,Avenida Caraffa,,,,,-31.3892645,-64.2090204
Turín,car,Intendente Ramón Bautista Mestre Norte,,,,,-31.3908127,-64.2112912
Ginevra,furniture,Avenida Virgen de La Merced,,,,,-31.3805876,-64.2158114
Julger,pharmacy,Bulevar Los Granaderos,,,,,-31.3748125,-64.2125726
Cantina Don Carlos,bar,Isabel la Católica,,,,,-31.3884564,-64.1881719
Vargas Express,car repair,Avenida Zárate,,,,,-31.3760247,-64.1998282
Bar Barto's,bar,Avenida Cornelio Saavedra,,,,,-31.3780344,-64.1961079
Chicho,convenience,Mariano Fragueiro,,,,,-31.3788519,-64.1836445
Veterinaria Juan B. Justo,veterinary,Avenida Juan B. Justo,,,,,-31.390516,-64.1757992
SaniPlast,hardware,Alejandro Magariños Cervantes,,,,,-31.3985821,-64.1715894
S & S Auto Motores,car,Avenida Leandro N. Alem,,,,,-31.3983994,-64.1708129
Vecentro Servicios,car parts,Avenida Leandro N. Alem,,,,,-31.3974912,-64.1702412
Superfruta,greengrocer,Luis de Góngora,,,,,-31.3806617,-64.1876066
La Geno,bakery,Luis de Góngora,,,,,-31.3806616,-64.1877317
Via Bana,ice cream,Luis de Góngora,,,,,-31.3806456,-64.1780907
Panuntin,pharmacy,Luis de Góngora,,,,,-31.3806399,-64.1814784
Bon o Bon,kiosk,Luis de Góngora,,,,,-31.3806487,-64.1817942
Super Pollo,fast food,Luis de Góngora,,,,,-31.3806384,-64.1839827
Moya & Asociados,oficina: lawyer,Luis de Góngora,,,,,-31.3806908,-64.1841378
Gino,greengrocer,Luis de Góngora,,,,,-31.3806527,-64.1853586
Al-Rep,furniture,Luis de Góngora,,,,,-31.3806479,-64.1891378
Supermercado Lida,supermarket,Fray León Torres,,,,,-31.3873923,-64.1870511
Mundial,pharmacy,Fray León Torres,,,,,-31.3876766,-64.1836599
Pizza Bella,restaurant,José Baigorri,,,,,-31.393422,-64.1806909
Moto Paez,car parts,Francisco de Quevedo,,,,,-31.3841504,-64.1762572
Gema Herramientas,hardware,Avenida Juan B. Justo,,,,,-31.3858777,-64.1761948
Jam Chi's,bakery,Avenida Juan B. Justo,,,,,-31.3939304,-64.1760982
GNC Max,car repair,Avenida Juan B. Justo,,,,,-31.3942268,-64.1762364
Nova,paint,Avenida Juan B. Justo,,,,,-31.3964646,-64.1760154
Alem 602,car,Avenida Leandro N. Alem,,,,,-31.3950934,-64.1670948
Vernet,car repair,República de Siria,,,,,-31.3883979,-64.1701563
La Barraca,restaurant,Diagonal Ica,,,,,-31.3887595,-64.171662
El Ceibo,car,Avenida Leandro N. Alem,,,,,-31.3880228,-64.1610687
Hospital De Mascotas,veterinary,Luis Agote,,,,,-31.4246382,-64.2266262
Pugliese,restaurant,Luis Agote,,,,,-31.4256146,-64.2214858
Pandora,restaurant,Avenida Santa Ana,,,,,-31.4156026,-64.2156473
Supermercado La Paz,yes,Avenida Santa Ana,,,,,-31.4158776,-64.2146211
La Previa,yes,Avenida Santa Ana,,,,,-31.4168653,-64.2091427
Terraza San Juan,restaurant,Boulevard San Juan,,,,,-31.4164264,-64.2049276
Meoia Naranja Frutería Y Verdulería,greengrocer,Ángel de Peredo,,,,,-31.4198997,-64.2221904
Pollería La Buena Pata,restaurant,Luis Agote,,,,,-31.4248123,-64.2240518
Bionova,pharmacy,Luis Agote,,,,,-31.4248795,-64.2237738
Grido Helado,food,Luis Agote,,,,,-31.4250007,-64.2232662
Pugliese,restaurant,Almirante Guillermo Brown,,,,,-31.4167066,-64.2212873
Via Bana,ice cream,Almirante Guillermo Brown,,,,,-31.4164247,-64.2212097
Supermercado Santa Ana,yes,Avenida Santa Ana,,,,,-31.4152373,-64.2159983
Veterinaria Santa Ana,veterinary,Avenida Santa Ana,,,,,-31.4156665,-64.21428
Royal Canin,veterinary,Boulevard San Juan,,,,,-31.4165875,-64.2022103
Farmacia Protti,pharmacy,Boulevard San Juan,,,,,-31.4196433,-64.1914291
YPF,fuel,Avenida Pueyrredón,,,,,-31.4196373,-64.2169478
Santiso 2,pharmacy,Avenida Colón,,,,,-31.4082683,-64.2020676
Supervielle Centro Banex,supermarket,Avenida Colón,,,,,-31.4082572,-64.2023081
Supermercado Colon,supermarket,Avenida Colón,,,,,-31.4073777,-64.2055503
Punto 24,fast food,24 de Septiembre,,,,,-31.4102901,-64.1542453
Calzados 24,shoes,24 de Septiembre,,,,,-31.410298,-64.154128
Carnelandia,butcher,24 de Septiembre,,,,,-31.4102705,-64.1540272
The Sisters,hairdresser,24 de Septiembre,,,,,-31.4097176,-64.1519597
Nona Teresa,cafe,24 de Septiembre,,,,,-31.4096732,-64.1518572
Grido,ice cream,25 de Mayo,,,,,-31.411479,-64.1538645
Valentini,pharmacy,Germania,,,,,-31.4144609,-64.1515646
Princor,kitchen,Potosí,,,,,-31.4012671,-64.1699708
Battello,hardware,Potosí,,,,,-31.4019939,-64.172746
red m & k,supermarket,Rosario de Santa Fe,,,,,-31.414124,-64.1586134
Germania Automotores,car,Fray Mamerto Esquiú,,,,,-31.4062709,-64.1738141
Aisa GNC,fuel,Ibarbálz,,,,,-31.4078061,-64.1730687
Castagno Neumaticos,tyres,Rincón,,,,,-31.4084908,-64.1728657
Clínica de Especialidades Enrique J. Carrá,clinic,"Boulevard 9 de Julio 1501, San Francisco",,,,,-31.431537,-62.0834879
Supermercado Ancona,supermarket,Mariano Moreno,,,,,-31.4230048,-64.2016538
Bahia Alimentos Balanceados,pet,Río Negro 1151,,,,,-31.4231469,-64.209108
Timagu,pet,Avenida Julio A. Roca,,,,,-31.4276698,-64.2071069
La Verdu Pollería,supermarket,Perú,,,,,-31.4264681,-64.2024495
Supermercado Happy,yes,Avenida Pueyrredón,,,,,-31.4229449,-64.2036093
Corniceria-Pollería,butcher,Río Negro,,,,,-31.4194062,-64.2081596
Confitería Panadería,bakery,Canalejas 1623,,,,,-31.4327311,-64.2035412
Sin Cargo,pharmacy,La Pampa,,,,,-31.4328844,-64.2094905
Tulumba Porcinos,butcher,La Pampa,,,,,-31.4319831,-64.2092076
Grido,ice cream,Avenida Pueyrredón,,,,,-31.4215734,-64.2080246
Pollería Meti La Pata,restaurant,Río Negro,,,,,-31.4261633,-64.2101045
YPF,fuel,Avenida Julio A. Roca,,,,,-31.4288514,-64.2105087
Perfomoro,pharmacy,Francisco N. de Laprida,,,,,-31.4190959,-64.2083894
En Lo De Bravo Carnes,butcher,Río Negro,,,,,-31.4204859,-64.2087808
Divino Niño,pharmacy,Río Negro,,,,,-31.4206363,-64.2088126
Pollería La Suprema,restaurant,Río Negro,,,,,-31.4207785,-64.20884
It!,restaurant,Avenida 24 de Septiembre,,,,,-31.4147898,-64.1692304
Nonna Maruca,bakery,Avenida Patria,,,,,-31.3975495,-64.1619538
Corven,car parts,Jerónimo Luis de Cabrera,,,,,-31.4005152,-64.1750332
El Celta,restaurant,Jerónimo Luis de Cabrera,,,,,-31.3987689,-64.180613
Coll,restaurant,Avenida Roque Sáenz Peña,,,,,-31.3986262,-64.1810397
Organización Centro,oficina: insurance,Jerónimo Luis de Cabrera,,,,,-31.3985208,-64.1814248
YPF,fuel,Avenida Juan B. Justo,,,,,-31.371483,-64.1757633
Buenos Dias,supermarket,Sarmiento,,,,,-31.4081851,-64.1572197
R & H,restaurant,Fray Mamerto Esquiú,,,,,-31.4138529,-64.1713851
Fogón de Hugo,restaurant,Fray Mamerto Esquiú,,,,,-31.4142039,-64.1713348
Sanchez Antoniolli,pharmacy,Estanislao Learte,,,,,-31.4390724,-64.1392431
Carla Guirao,pharmacy,Avenida Santa Ana,+54 351 480 9775,,,,-31.4136015,-64.2259782
Farmaservis,pharmacy,Avenida Santa Ana,,,,,-31.413901,-64.223337
Narices Frias,veterinary,Hipólito Vieytes,,,,,-31.4099196,-64.2133941
Sol,fuel,"Avenida Doctor Arturo Capdevila, Córdoba",,,,,-31.3777558,-64.1644534
GNC Donato Antonacci e Hijos,fuel,Avenida Leandro N. Alem,,,,,-31.3794617,-64.1541316
YPF,fuel,Avenida Leandro N. Alem,,,,,-31.3858937,-64.1599178
Gulf,fuel,Avenida Malvinas Argentinas 1498,,,,,-31.392518,-64.1503483
Lomo Club,restaurant,Paysandú,4718722,,,,-31.3877038,-64.1557199
La Esquina,convenience,Paysandú,,,,,-31.3866906,-64.157334
Mariano MAX.,supermarket,Avenida Doctor Arturo Capdevila 0000,,,,,-31.379294,-64.1471502
Consultorio Odontológico,dentist,Avenida Pueyrredón,,,,,-31.4212267,-64.2080535
Ronair,yes,Río Negro,,,,,-31.4232857,-64.2094876
Veterinaria Peluquería Canina,veterinary,Avenida Julio A. Roca,,,,,-31.4286719,-64.2042116
La Pugliese,bakery,Avenida Pueyrredón 1099,+54 351 460-6432,,,,-31.4231583,-64.2029943
Dirección General de Defensa Civil y Emergencias Urbana Municipalidad de Córdoba,oficina: government,"Avenida Pueyrredón 1154, Córdoba",,,,,-31.4225791,-64.2036815
Cirami,butcher,Río Negro,,,,,-31.4200579,-64.2086661
Pesto E Pasta Almacén Gourmet,restaurant,Río Negro,,,,,-31.4201731,-64.2087095
Distribuidora Castex,pet,Río Negro,,,,,-31.4202833,-64.2087446
Consultorios Dental Ayacucho,dentist,Avenida Juan B. Justo,,,,,-31.380257,-64.1756671
Pulga's,veterinary,Avenida Cornelio Saavedra,,,,,-31.3865949,-64.1963442
Teo Teo,restaurant,Federico Brandsen,,,,,-31.3967706,-64.196467
El Gourmet,restaurant,Bedoya,,,,,-31.39765,-64.1882699
Jerōnimo,restaurant,Jerónimo Luis de Cabrera,,,,,-31.3958188,-64.1900542
Sushi 2x1,restaurant,Jerónimo Luis de Cabrera,,,,,-31.3960039,-64.1897642
Cofico,supermarket,"Jerónimo Luis de Cabrera 819, Córdoba",+54 351 421 5226,,,,-31.3966203,-64.1880388
Santa Lucía,pharmacy,Juan Lavalleja,,,,,-31.3973447,-64.1851965
Farinola,restaurant,Juan Lavalleja,,,,,-31.3981875,-64.1855489
Grido,ice cream,Juan Lavalleja,,,,,-31.3984348,-64.1856685
Lotería de Córdoba,lottery,Colombres,,,,,-31.392062,-64.1968336
Milledolci,cafe,Avenida Cornelio Saavedra,,,,,-31.3846811,-64.1961201
MX Motos,car parts,Zapicán,,,,,-31.3780368,-64.2042159
Fantastico,supermarket,Soldado Ruiz,,,,,-31.3862444,-64.1997649
Lotería de Córdoba,lottery,Federico Brandsen,,,,,-31.3967034,-64.1958882
WICO,fuel,Avenida Doctor Arturo Capdevila,,,,,-31.3794431,-64.1481031
Registro Civil de Arroyito y Juzgado de Faltas,oficina: government,"Bartolomé Mitre 130, Arroyito",,,,,-31.4227496,-63.051856
Cento,appliance,"Belgrano 978, Arroyito",+54 03576 42-2774,,,,-31.4225558,-63.0489376
La Panadería,bakery,"Avenida Fulvio Salvador Pagani, Arroyito",,,,,-31.4249634,-63.0545895
Comite UCR,oficina: political party,"Boulevard Dalle Mura, Arroyito",,,,,-31.4252361,-63.0510613
AMPM,restaurant,,,,,,-31.4071068,-62.9778698
Beyaba,clothes,"San Martín 001, Arroyito",,,,,-31.4234034,-63.050037
Dukal,chemist,"Ruta Nacional 19 Km. 226, Arroyito",,,,,-31.4294399,-63.0768848
Lonera Arroyito,Lonery,"Contador José Bautista Bertone 70, Arroyito",+54 3576 423838,,,,-31.4216393,-63.0359883
Biofarma,agrarian,"Contador José Bautista Bertone, Arroyito","+54 3576 15445864, 15445865",,,,-31.4212931,-63.0344523
Max Full,wholesale,"Ruta Nacional 19, Arroyito",,,,,-31.4223571,-63.039919
ITV Arroyito,car repair,"Juan Bautista Alberdi 462, Arroyito","+54 3576 452 311, 5441815",vialmaxsrl@hotmail.com,,,-31.4232936,-63.0422393
Guillermo Iglesias Negocios Inmobiliarios,oficina: estate agent,"Avenida Fulvio Salvador Pagani 1917, Arroyito",+54 3576 423064,,,,-31.4260353,-63.0595945
Arroyito Metales,trade,"Juan Bautista Alberdi 470, Arroyito",,,,,-31.4233019,-63.0424447
HAB,agrarian,"Juan Bautista Alberdi 482, Arroyito",,,,,-31.423263,-63.0426652
MOYA,trade,,,,,,-31.4232602,-63.0427725
ML Alineado-Balanceado,car repair,"Juan Bautista Alberdi, Arroyito",,,,,-31.4232882,-63.0421237
Máxima Plus,agrarian,"Contador José Bautista Bertone 178, Arroyito",,,,,-31.4213495,-63.0346789
Corralón Municipal,oficina: water utility,"Avenida Sabattini 1400, Arroyito",+54 3576 45 2877,,,,-31.408188,-63.0493683
Shopping,mall,,,,,,-33.1201634,-64.3486591
ByC,supermarket,"Avenida Fulvio Salvador Pagani, Arroyito",,,,,-31.4245041,-63.0553348
Lavadero R-19,car wash,"Avenida Fulvio Salvador Pagani, Arroyito",,,,,-31.4253569,-63.0575174
Carrefour,supermarket,"Sobremonte 902, Río Cuarto",,,,,-33.1254424,-64.34927
Luvsa,hardware,"López y Planes, Arroyito",+54 3576 45 4602,,,,-31.4272316,-63.0524357
Los Pichones,supermarket,"Guemes 193, Arroyito",,,,,-31.4267521,-63.0543372
Romero Sur,pharmacy,"Boulevard Dalle Mura 1230, Arroyito",,,,,-31.425284,-63.0512446
Antojo's,bakery,"Lavalle, Arroyito",,,,,-31.4251308,-63.0521588
Ossados J&C,clothes,"Belgrano 1111, Arroyito",+54 03576 42-0310,,,,-31.4227195,-63.0506448
Romero Centro,pharmacy,"25 de Mayo 1102, Arroyito",,,,,-31.421941,-63.050899
Sindicato de Trabajadores de Industrias de la Alimentación Arroyito,oficina: ngo,"Cristóbal Colón 748, Arroyito",,,,,-31.416092,-63.0484353
La Cabañita,restaurant,"Avenida Fulvio Salvador Pagani 1456, Arroyito",+54 3576 45 3093,,,,-31.4239928,-63.0522797
Pintucci y Guizzo,agrarian,"Avenida Arturo Illia 602, Arroyito",,,,,-31.4167817,-63.0457382
Valle Mall,mall,"Avenida República de China, Córdoba",,,,,-31.3779891,-64.2774182
Acaece,mall,"Avenida República de China, Córdoba",,,,,-31.3725056,-64.2768938
La Yesca,restaurant,Avenida República de China,,,,,-31.3726265,-64.2764727
Piaceri,supermarket,"Avenida República de China, Córdoba",,,,,-31.3659215,-64.2791965
Lorenzi ferretería,hardware,"José A. Vocos 355, Arroyito",,,,,-31.4207343,-63.0533559
Ferretería Corralón Furlanetto,hardware,,,,,,-31.3804883,-64.269557
RB Automotores,car,,,,,,-32.9292305,-63.2472354
Taller Elimag,car repair,,,,,,-32.9296392,-63.2473072
Fonsa Aberturas,window construction,"Avenida Arturo Illia 1086, Arroyito",,,,,-31.4114639,-63.0472052
Reloj de Flores,clockmaker,,,,,,-32.4209764,-63.2458156
Jeep,car repair,"Avenida Santa Ana 6499, Córdoba",,,,https://www.facebook.com/TagleRenault/,-31.4142234,-64.2674032
Diego Ariel Bailone,car,,,,,,-32.3860467,-63.2064367
Rio de Janeiro,pharmacy,Roque Saenz Peña,,,,,-31.2906833,-64.2931252
Darsie,hardware,Avenida Vélez Sarsfield,,,,,-31.455723,-64.2006657
Good Life + Camila,cafe,Avenida Vélez Sarsfield,,,,,-31.4476676,-64.1988818
Florería el Jardín,florist,Avenida Vélez Sarsfield,,,,,-31.4461847,-64.198169
Buenos Dias,supermarket,Avenida Vélez Sarsfield,,,,,-31.4488999,-64.199871
En Marruecos Guacamole,restaurant,Avenida Ciudad de Valparaíso,,,,,-31.446819,-64.1870186
Supermercado La Gruta,supermarket,Roberto Boyle,,,,,-31.362538,-64.2535244
El Coyote,veterinary,Avenida Amadeo Sabattini,,,,,-31.4594235,-64.1084526
Pro-Vet,veterinary,Avenida Pablo Ricchieri,,,,,-31.4436635,-64.1768442
Diamed,pharmacy,Avenida Revolución de Mayo,,,,,-31.4399162,-64.1610655
Dalas,pharmacy,Doctor José Pizarro,,,,,-31.445461,-64.2050906
Veterinaria Centauro,veterinary,Avenida Armada Argentina,,,,,-31.4514577,-64.2028423
Hurra! La Jugueteria,toys,Doctor Lázaro Lánger,,,,,-31.4486383,-64.2031507
Consultorios Medicos,doctors,Doctor Lázaro Lánger,,,,,-31.4481826,-64.2055912
Grido,ice cream,Jorge Ernesto Aguila,,,,,-31.4458221,-64.1683949
Casa Moreno,hardware,Avenida Bernardo O'Higgins,,,,,-31.449206,-64.1690739
Maxifarma Farmacias en Red,pharmacy,Laboulaye,,,,,-31.4834929,-64.2081319
Mariano Max,supermarket,Avenida 11 de Septiembre,,,,,-31.4432474,-64.1481347
farmacia santa,pharmacy,Fernando J. M. Casado,,,,,-31.4691864,-64.2318379
Almacor,convenience,Fernando J. M. Casado,,,,,-31.4655726,-64.2274776
Hakuna Matata Veterinaria,veterinary,Avenida Armada Argentina,,,,,-31.4525646,-64.2043598
Nueva Delhi Panadería,bakery,Avenida Armada Argentina,,,,,-31.4579803,-64.2115952
Duice Rocio Panadería,bakery,Avenida Armada Argentina,,,,,-31.4546434,-64.2077988
Axion,fuel,Avenida Vélez Sarsfield,,,,,-31.4740375,-64.2033557
Shell,fuel,Avenida Vélez Sarsfield,,,,,-31.4738534,-64.2025636
Sushiworld,restaurant,Avenida Los Álamos,,,,,-31.3513734,-64.3102728
Piamontesa,bakery,Avenida Ricardo Rojas,,,,,-31.3359897,-64.2904941
Supermercado Corazón,supermarket,Cangallo,,,,,-31.4435877,-64.1184488
Facu,supermarket,,,,,,-30.983789,-64.4937075
Viva La Pepa,cafe,,,,,,-30.9945473,-64.4822169
Paperino,motorcycle,"Juan Bautista Alberdi 1775, Pilar",+54 3572 47-2000,paperinoautomotores@hotmail.com.ar,,https://www.facebook.com/paperinoautomotores/,-31.6741337,-63.8863922
MG,motorcycle,"Avenida Monseñor Pablo Cabrera 2245, Córdoba",+54 351 488-7620,,,,-31.3843543,-64.2078422
Supermercado Armonía,supermarket,"Avenida Carlos Pontin, Arroyito",,,,,-31.4199143,-63.0580142
Corralon Municipal Villa María,trade,"Gobernador Sabattini, Villa María",,,,,-32.4032505,-63.2742739
Direccción de Especialidades Medicas,clinic,"Sarmiento 480, Córdoba",+54 351 4276240,,,,-31.4122496,-64.1758761
El Nogal Agro Insumos,computer,,,,,,-32.9233687,-63.2461793
Gran Bazar,variety store,"25 de Mayo 1215, Arroyito",,,,,-31.4219516,-63.0521497
Giuseppe Calzados,shoes,"San Martín 184, Arroyito",,,,,-31.4219983,-63.0507943
Casa Magni,fabric,"San Martín 112, Arroyito",,,,,-31.4225806,-63.0506047
Nueva Casa Magni,clothes,"San Martín 120, Arroyito",,,,,-31.4224962,-63.0506637
LPN Fotografía,photo,"Lavalle 192, Arroyito",,,,,-31.426036,-63.0516719
COPY-AR,yes,"Avenida Mariano Moreno 918, Arroyito",,,,,-31.4175059,-63.0500416
Centromat,trade,"Belgrano 1235, Arroyito",,,,,-31.4230051,-63.0520614
ITOA,medical supply,"Bartolomé Mitre, Arroyito",,,,,-31.4219228,-63.051801
Piscinas IPC,swimming pool,"Contador José Bautista Bertone 759, Arroyito",,,,,-31.4215102,-63.0357781
Sabrieri,clothes,"López y Planes 121, Arroyito",,,,,-31.4261688,-63.0528747
Laurel,restaurant,,+54 3541 74 8899,,laurel.bardemontana,,-31.5638982,-64.7007756
Dispensario Santo Tomás,clinic,,,,,,-32.2485028,-63.6487306
De 10,variety store,"Rivadavia 140, Arroyito",,,,,-31.4221755,-63.0495351
Onda,clothes,"Belgrano 965, Arroyito",,,,,-31.4222413,-63.0489183
Automotores San Martín,car,"Rivadavia 289, Arroyito",,,,,-31.4206351,-63.0497097
Maldini Electricidad,lighting,"Rivadavia 273, Arroyito",,,,,-31.4207897,-63.049665
Muebles Mar-Gla,furniture,"25 de Mayo 801, Arroyito",,,,,-31.4207525,-63.0475328
Lisur electropartes,car parts,"Avenida Fulvio Salvador Pagani, Arroyito",,,,,-31.4224777,-63.0461061
Victorino Calzados,shoes,"San Martín 2, Arroyito",,,,,-31.423503,-63.0503107
Complejo Santa Rosa,clinic,"Avenida Fulvio Salvador Pagani 1153, Arroyito",,,,,-31.4235771,-63.0507886
Hijos de Osvaldo Monti,hardware,"Avenida Fulvio Salvador Pagani 1238, Arroyito",,,,,-31.4238458,-63.051804
Lo de Choca Bodegón,restaurant,"Avenida Fulvio Salvador Pagani, Arroyito",,,,,-31.4244304,-63.054996
Car-X GNC,car parts,"Avenida Fulvio Salvador Pagani 1483, Arroyito",,,,,-31.4245674,-63.0546215
Agronomía San Julián,farm,"Avenida Fulvio Salvador Pagani 1596, Arroyito",,,,,-31.4251557,-63.0557067
Delivery Homero,fast food,,,,,,-31.4235748,-63.0506853
NeoZoo,veterinary,"Avenida Mariano Moreno, Arroyito",,,,,-31.418199,-63.0542501
Gondar Camiones,car,Ruta Nacional 1V09,+54 353 461 5518,,,,-32.4335624,-63.1828934
Máxima Plus Agropecuaria,farm,"Deán Funes 45, Arroyito",,,,,-31.4222606,-63.0465909
YPF Martinatto,fuel,,,,,,-31.4072581,-62.977614
OSPIA,clinic,"Rivadavia 339, Arroyito",,,,,-31.4199998,-63.0497522
Parador 9,restaurant,,,,,,-32.5949518,-62.474564
Mecánica de Camiones,car repair,,,,,,-32.4441933,-63.2428938
Cherasco SRL,agrarian,"Ruta Nacional 1V09 Km 553, Villa María",+54 353 461 2245,,,,-32.4334303,-63.1859729
Scaglia SA Consignatarios,country store,,,,,,-32.4349543,-63.1884146
Mariano Max,mall,"Urquiza 381, Arroyito",,,,,-31.423237,-63.0415572
Changomás Villa Nueva,supermarket,,,,,,-32.4231554,-63.2433223
YPF Gas,gas,,,,,,-32.3456785,-63.2311891
Vetro SA,window construction,,,,,,-32.4211883,-63.2223245
Vía 9 Multimarcas,agrarian,,,,,,-32.4256465,-63.2031757
Renault Mediterránea,car,,,,,,-31.3912283,-64.2029691
Axion Agro,fuel,,,,,,-31.635185,-64.4338425
SV Farma,pharmacy,"Avenida Belgrano, Salsipuedes",+54 3543 49 3408,,,,-31.1377325,-64.2930867
Clínica Privada Colón,clinic,,,,,,-31.1378934,-64.2965295
Farmacia Maroni,pharmacy,"Avenida San Martín, Salsipuedes",+54 3543 49 2501,,,,-31.1370518,-64.2967656
Supermercado Valig,supermarket,,,,,,-31.1374929,-64.2964796
Zentena,funeral directors,"Avenida San Martín 498, Salsipuedes",,,,,-31.1397477,-64.2970878
El Pan Nuestro,bakery,"Ruta E53, Salsipuedes",+54 3543 47 7577,,,,-31.1392031,-64.2966516
Sala Velatoria Cooperativa Telefónica Salsipuedes,funeral directors,,,,,,-31.1400254,-64.2986752
Delfino inmobiliaria,oficina: estate agent,"Avenida San Martín 160, Salsipuedes",+54 3543 49 3726,,,,-31.1374519,-64.296884
Veterinaria Burela,veterinary,"Avenida Belgrano 24, Salsipuedes",+54 3543 49 3011,,,,-31.1373348,-64.2961521
San Isidro,veterinary,"Avenida San Martín, Salsipuedes",+54 3543 49 2180,,,,-31.1415129,-64.2972727
Dispensario Municipal  Dr. Santiago Kuzma,clinic,"Avenida Independencia, Salsipuedes",+54 3543 49 2174,,,,-31.1071451,-64.2951135
Casa Parroquial,oficina: religion,Salsipuedes,,,,,-31.1414912,-64.2981118
Salsigas,gas,"Santa Marta 145, Salsipuedes",+54 3543 49 2415,,,,-31.133953,-64.2975264
Dirección General de Rentas,oficina: government,"Avenida Belgrano 367, Salsipuedes",,,,,-31.1381851,-64.2920725
Fotocopiadora Humanas,copyshop,,,,,,-33.1105941,-64.2997661
